TF	Target	SignedQuantile	AveStability	AvePCorr	stroke	stroke-width	stroke-dasharray
Hif1a	Egln1	0.99996	50.88	0.883	rgb(227, 48, 50)	1.9994	None
Tbx21	Tbkbp1	0.99996	50.91	0.914	rgb(227, 42, 44)	2	2,2
Hif1a	Ero1l	0.99993	50.85	0.852	rgb(226, 54, 56)	1.9988	None
Irf7	Rtp4	0.99993	50.89	0.886	rgb(227, 48, 49)	1.9996	2,2
Irf1	Nlrc5	0.99991	50.87	0.867	rgb(227, 51, 53)	1.9992	None
Irf7	Rsad2	0.99989	50.84	0.845	rgb(226, 56, 57)	1.9986	None
Hif1a	1190002N15Rik	0.99983	50.84	0.838	rgb(226, 57, 59)	1.9986	None
Hif1a	Bnip3	0.99983	50.84	0.844	rgb(226, 56, 57)	1.9986	None
Hif1a	Sap30	0.99983	50.84	0.836	rgb(226, 57, 59)	1.9986	None
Irf7	Xaf1	0.9998	50.83	0.83	rgb(226, 58, 60)	1.9984	None
Srebf2	Dhcr24	0.9998	50.83	0.827	rgb(226, 59, 61)	1.9984	2,2
Hif1a	Pgm2	0.99976	50.82	0.816	rgb(226, 61, 63)	1.9982	None
Hif1a	Slc2a1	0.99976	50.82	0.817	rgb(226, 61, 63)	1.9982	2,2
Hif1a	2310022B05Rik	0.99966	50.79	0.785	rgb(226, 67, 69)	1.9976	2,2
Hif1a	Jmjd6	0.99966	50.79	0.786	rgb(226, 67, 68)	1.9976	None
Irf1	Tbx21	0.99966	50.82	0.823	rgb(226, 60, 62)	1.9982	2,2
Mxi1	Cxcr4	0.99966	50.82	0.821	rgb(226, 60, 62)	1.9982	None
Sp2	Brd3	0.99966	50.82	0.818	rgb(226, 61, 62)	1.9982	None
Crem	Vps37b	0.99965	50.81	0.808	rgb(226, 63, 64)	1.998	None
E2f4	Mxd3	0.99959	50.77	0.771	rgb(225, 70, 71)	1.9972	None
Hif1a	P4hb	0.99959	50.77	0.769	rgb(225, 70, 72)	1.9972	2,2
Rela	Sh3kbp1	0.99959	50.77	0.768	rgb(225, 70, 72)	1.9972	None
Ahctf1	Zcchc2	0.99953	50.8	0.799	rgb(226, 64, 66)	1.9978	None
Irf9	Irf7	0.99953	50.8	0.801	rgb(226, 64, 66)	1.9978	2,2
Srf	Adarb1	0.99953	50.8	0.798	rgb(226, 65, 66)	1.9978	None
Nr4a1	Nr4a3	0.99952	50.79	0.793	rgb(226, 65, 67)	1.9976	2,2
Rorc	Lingo4	0.9995	50.78	0.785	rgb(226, 67, 69)	1.9974	2,2
Ahrr	Cyp1b1	0.99937	50.77	0.766	rgb(225, 71, 72)	1.9972	2,2
E2f1	Wee1	0.99937	50.77	0.773	rgb(226, 69, 71)	1.9972	None
Hif1a	Arrb1	0.99937	50.76	0.759	rgb(225, 72, 74)	1.997	None
Hif1a	Narf	0.99937	50.76	0.76	rgb(225, 72, 73)	1.997	None
Hif1a	Smtnl2	0.99937	50.76	0.758	rgb(225, 72, 74)	1.997	2,2
Zfp385a	Eng	0.99937	50.76	0.762	rgb(225, 71, 73)	1.997	2,2
Zfp385a	Zfp365	0.99937	50.76	0.763	rgb(225, 71, 73)	1.997	2,2
Nr1d1	Inpp5b	0.99929	50.75	0.749	rgb(225, 74, 75)	1.9968	2,2
Sall4	Foxp3	0.99929	50.75	0.753	rgb(225, 73, 75)	1.9968	None
Zfp429	Megf8	-0.99929	50.75	-7.5E-01	rgb( 55,118,245)	1.9968	2,2
Zfp536	Tekt2	0.99929	50.75	0.753	rgb(225, 73, 75)	1.9968	2,2
Hsf1	Smyd5	0.9992	50.76	0.762	rgb(225, 71, 73)	1.997	None
Irf1	Erap1	0.9992	50.76	0.756	rgb(225, 73, 74)	1.997	None
Sp110	Gbp6	0.9992	50.76	0.762	rgb(225, 71, 73)	1.997	2,2
Sp2	Zfp592	0.9992	50.76	0.76	rgb(225, 72, 73)	1.997	None
Srebf1	Fads2	0.9992	50.76	0.761	rgb(225, 72, 73)	1.997	2,2
Hif1a	Aldoa	0.99912	50.74	0.744	rgb(225, 75, 76)	1.9966	2,2
Hif1a	Fam71f2	0.99912	50.74	0.742	rgb(225, 75, 77)	1.9966	None
Zfp536	Itsn1	0.99912	50.74	0.739	rgb(225, 76, 77)	1.9966	2,2
Zfp536	Lpin3	0.99912	50.75	0.746	rgb(225, 75, 76)	1.9968	2,2
E2f4	Lrrc59	0.99907	50.75	0.749	rgb(225, 74, 75)	1.9968	None
Irf7	Cmpk2	0.99907	50.75	0.747	rgb(225, 74, 76)	1.9968	2,2
Irf7	I830012O16Rik	0.99907	50.75	0.75	rgb(225, 74, 75)	1.9968	2,2
Hif1a	Pfkp	0.99901	50.73	0.725	rgb(225, 78, 80)	1.9964	2,2
Rest	Dlgap3	0.99901	50.73	0.727	rgb(225, 78, 80)	1.9964	None
Zfp367	Dtl	0.99901	50.73	0.73	rgb(225, 78, 79)	1.9964	2,2
Egr1	Egr2	0.99883	50.74	0.741	rgb(225, 75, 77)	1.9966	None
Elf1	Pde7a	0.99883	50.74	0.744	rgb(225, 75, 76)	1.9966	None
Gm14420	Cdkn2d	0.99883	50.72	0.72	rgb(225, 79, 81)	1.9962	2,2
Hif1a	Slc2a3	0.99883	50.72	0.723	rgb(225, 79, 80)	1.9962	2,2
Irf2	Wipf1	0.99883	50.74	0.739	rgb(225, 76, 77)	1.9966	None
Irf7	Ifit3	0.99883	50.74	0.735	rgb(225, 77, 78)	1.9966	2,2
Mxd1	Csrnp1	0.99883	50.72	0.721	rgb(225, 79, 81)	1.9962	2,2
Nfkb2	Psd	0.99883	50.74	0.743	rgb(225, 75, 76)	1.9966	None
Sgsm2	Tert	0.99883	50.72	0.72	rgb(225, 79, 81)	1.9962	2,2
Zfp219	Stat4	0.99883	50.74	0.742	rgb(225, 75, 77)	1.9966	None
Rel	Nfkb2	0.99879	50.71	0.712	rgb(225, 81, 82)	1.996	None
Zfp385a	Zmat3	0.99879	50.71	0.711	rgb(225, 81, 83)	1.996	2,2
Cebpg	Chac1	0.9987	50.73	0.725	rgb(225, 78, 80)	1.9964	2,2
Epas1	Gata3	0.9987	50.73	0.732	rgb(225, 77, 79)	1.9964	2,2
Irf1	Gbp5	0.9987	50.73	0.725	rgb(225, 78, 80)	1.9964	None
Mxd3	Cdc25b	0.9987	50.73	0.727	rgb(225, 78, 80)	1.9964	2,2
Rara	Ifih1	-0.9987	50.73	-7.3E-01	rgb( 58,120,245)	1.9964	None
Hsf1	Sf3b3	0.99866	50.72	0.725	rgb(225, 79, 80)	1.9962	None
Srebf1	Abcg1	0.99866	50.72	0.719	rgb(225, 80, 81)	1.9962	2,2
Cxxc5	Nod1	0.99847	50.7	0.698	rgb(225, 84, 85)	1.9958	2,2
Hif1a	3110057O12Rik	0.99847	50.7	0.699	rgb(225, 84, 85)	1.9958	2,2
Hif1a	H2-Ab1	0.99847	50.7	0.704	rgb(225, 83, 84)	1.9958	2,2
Hif1a	Mboat2	0.99847	50.7	0.704	rgb(225, 83, 84)	1.9958	2,2
Hif1a	Pafah1b3	0.99847	50.7	0.7	rgb(225, 83, 85)	1.9958	2,2
Hif1a	Ppme1	0.99847	50.7	0.701	rgb(225, 83, 84)	1.9958	None
Mycn	Ptp4a3	0.99847	50.7	0.703	rgb(225, 83, 84)	1.9958	None
Six4	Gap43	0.99847	50.7	0.698	rgb(225, 84, 85)	1.9958	None
Smad3	Ctla2b	0.99847	50.7	0.701	rgb(225, 83, 85)	1.9958	None
Thap3	Dpm3	0.99847	50.7	0.702	rgb(225, 83, 84)	1.9958	2,2
Arid5a	Sbno2	0.99834	50.71	0.711	rgb(225, 81, 83)	1.996	2,2
Cebpg	Psph	0.99834	50.71	0.714	rgb(225, 81, 82)	1.996	2,2
Elk3	Capg	0.99834	50.71	0.711	rgb(225, 81, 83)	1.996	2,2
Ets1	Tex2	0.99834	50.71	0.71	rgb(225, 81, 83)	1.996	None
Irf1	Gbp2	0.99834	50.71	0.708	rgb(225, 82, 83)	1.996	None
Irf7	2010002M12Rik	0.99834	50.71	0.711	rgb(225, 81, 83)	1.996	2,2
Sp110	Cdkn2d	0.99834	50.71	0.705	rgb(225, 82, 84)	1.996	2,2
E2f1	Anln	0.99827	50.69	0.694	rgb(225, 85, 86)	1.9956	None
Hif1a	Pygl	0.99827	50.69	0.694	rgb(225, 85, 86)	1.9956	2,2
Zfp568	Prodh	0.99827	50.69	0.693	rgb(225, 85, 86)	1.9956	2,2
Zfp948	Ankrd23	0.99827	50.69	0.688	rgb(225, 86, 87)	1.9956	2,2
Csrnp1	Mxd1	0.99812	50.68	0.679	rgb(224, 87, 89)	1.9954	2,2
E2f4	Rfwd3	0.99812	50.68	0.675	rgb(224, 88, 89)	1.9954	None
Fosl1	Cdyl2	0.99812	50.68	0.678	rgb(224, 88, 89)	1.9954	None
Foxf2	Rtn4	0.99812	50.68	0.682	rgb(225, 87, 88)	1.9954	None
Hif1a	Aldoc	0.99812	50.68	0.681	rgb(224, 87, 88)	1.9954	2,2
Hif1a	Plcxd1	0.99812	50.68	0.675	rgb(224, 88, 89)	1.9954	2,2
Nr1d2	Stab1	0.99812	50.68	0.676	rgb(224, 88, 89)	1.9954	None
Zbtb46	Scin	0.99812	50.68	0.675	rgb(224, 88, 89)	1.9954	2,2
Elf1	Slain1	0.99793	50.7	0.702	rgb(225, 83, 84)	1.9958	None
Ets2	Ifit2	0.99793	50.7	0.7	rgb(225, 83, 85)	1.9958	2,2
Hif1a	Hook2	0.99793	50.7	0.697	rgb(225, 84, 85)	1.9958	None
Hsf1	Mtrf1	-0.99793	50.7	-7.0E-01	rgb( 66,125,243)	1.9958	None
Irf1	Fam26f	0.99793	50.7	0.696	rgb(225, 84, 85)	1.9958	None
Jun	Stat5b	0.99793	50.7	0.695	rgb(225, 84, 86)	1.9958	None
Junb	Hook2	0.99793	50.7	0.705	rgb(225, 82, 84)	1.9958	None
Rxra	Slain1	0.99793	50.7	0.701	rgb(225, 83, 85)	1.9958	None
Ski	Slc43a2	0.99793	50.7	0.699	rgb(225, 84, 85)	1.9958	2,2
Sp2	Crtc1	0.99793	50.7	0.698	rgb(225, 84, 85)	1.9958	None
Atmin	Gramd1b	0.99776	50.67	0.666	rgb(224, 90, 91)	1.9952	2,2
E2f1	Ptpn11	0.99776	50.67	0.669	rgb(224, 89, 91)	1.9952	None
Egr1	Csf1	0.99776	50.67	0.674	rgb(224, 88, 90)	1.9952	None
Fbxl19	Fth1	-0.99776	50.67	-6.7E-01	rgb( 71,128,243)	1.9952	2,2
Hif1a	Hk1	0.99776	50.67	0.669	rgb(224, 89, 91)	1.9952	None
Hif1a	Pgam1	0.99776	50.67	0.673	rgb(224, 88, 90)	1.9952	None
Skil	Aim1	0.99776	50.67	0.665	rgb(224, 90, 91)	1.9952	2,2
Zeb2	Akr1b8	0.99776	50.67	0.674	rgb(224, 88, 90)	1.9952	2,2
Zfp868	Bcam	-0.99776	50.67	-6.7E-01	rgb( 72,129,242)	1.9952	2,2
C030039L03Rik	Muc2	0.9975	50.69	0.685	rgb(225, 86, 88)	1.9956	2,2
Foxs1	Vax2	0.9975	50.69	0.694	rgb(225, 85, 86)	1.9956	2,2
Irf1	Gbp6	0.9975	50.69	0.692	rgb(225, 85, 86)	1.9956	2,2
Irf4	Abcd3	-0.9975	50.69	-6.9E-01	rgb( 67,126,243)	1.9956	None
Irf5	Gna15	0.9975	50.69	0.688	rgb(225, 86, 87)	1.9956	2,2
Nfatc1	Foxp4	0.9975	50.69	0.693	rgb(225, 85, 86)	1.9956	None
Prrx1	Cav1	0.9975	50.69	0.685	rgb(225, 86, 88)	1.9956	2,2
Sp110	Bcl2a1b	0.9975	50.69	0.69	rgb(225, 85, 87)	1.9956	2,2
Sp2	Drosha	0.9975	50.69	0.69	rgb(225, 85, 87)	1.9956	None
Sp2	Slc39a9	0.9975	50.69	0.692	rgb(225, 85, 86)	1.9956	None
Tead1	Nupr1	0.9975	50.69	0.692	rgb(225, 85, 86)	1.9956	2,2
Zfp467	Wnt10a	0.9975	50.69	0.687	rgb(225, 86, 87)	1.9956	None
Zfp513	Vdac1	-0.9975	50.69	-6.9E-01	rgb( 67,126,243)	1.9956	2,2
Zfp629	Ttbk2	0.9975	50.69	0.692	rgb(225, 85, 86)	1.9956	2,2
Hif1a	Bcar1	0.99735	50.66	0.66	rgb(224, 91, 92)	1.995	2,2
Hif1a	Egln3	0.99735	50.66	0.662	rgb(224, 91, 92)	1.995	None
Hif1a	Ppp1r3b	0.99735	50.66	0.662	rgb(224, 90, 92)	1.995	2,2
Hif1a	Rnf113a1	0.99735	50.66	0.657	rgb(224, 92, 93)	1.995	2,2
Lyl1	Lix1l	0.99735	50.66	0.66	rgb(224, 91, 92)	1.995	None
Tcf12	Coro7	0.99735	50.66	0.659	rgb(224, 91, 92)	1.995	None
Zfp169	Inpp4a	0.99735	50.66	0.66	rgb(224, 91, 92)	1.995	2,2
Zfp385a	Psrc1	0.99735	50.66	0.665	rgb(224, 90, 91)	1.995	2,2
Fbxl19	Mex3d	0.99728	50.65	0.653	rgb(224, 92, 94)	1.9948	2,2
Hif1a	Rab39	0.99728	50.65	0.648	rgb(224, 93, 94)	1.9948	None
Klf4	Ppm1j	0.99728	50.65	0.647	rgb(224, 93, 95)	1.9948	None
Zfp367	Exo1	0.99728	50.65	0.651	rgb(224, 93, 94)	1.9948	2,2
Ahrr	Gpr15	0.99706	50.68	0.683	rgb(225, 86, 88)	1.9954	2,2
Elf1	Arhgef6	0.99706	50.68	0.682	rgb(224, 87, 88)	1.9954	None
Irf1	Igtp	0.99706	50.68	0.678	rgb(224, 87, 89)	1.9954	2,2
Irf1	Tgtp2	0.99706	50.68	0.683	rgb(225, 86, 88)	1.9954	None
Irf7	Isg20	0.99706	50.68	0.679	rgb(224, 87, 89)	1.9954	None
Irf7	Mx1	0.99706	50.68	0.679	rgb(224, 87, 89)	1.9954	2,2
Sp110	Max	0.99706	50.68	0.676	rgb(224, 88, 89)	1.9954	2,2
Sp2	E2f7	0.99706	50.68	0.683	rgb(225, 87, 88)	1.9954	None
Sp3	4931406P16Rik	0.99706	50.68	0.682	rgb(225, 87, 88)	1.9954	None
Sp4	Nrf1	-0.99706	50.68	-6.8E-01	rgb( 69,127,243)	1.9954	None
Srebf2	Kdm2b	0.99706	50.68	0.679	rgb(224, 87, 89)	1.9954	None
Srf	Ccdc107	-0.99706	50.68	-6.8E-01	rgb( 70,127,243)	1.9954	None
Bcl6	Fam131b	0.99691	50.64	0.636	rgb(224, 96, 97)	1.9946	None
Csrnp1	Osm	0.99691	50.64	0.641	rgb(224, 95, 96)	1.9946	2,2
Rela	Ptpn1	-0.99691	50.64	-6.4E-01	rgb( 79,133,241)	1.9946	None
Rreb1	Tmem181b-ps	0.99691	50.64	0.636	rgb(224, 96, 97)	1.9946	None
Zfp367	Apitd1	0.99691	50.64	0.639	rgb(224, 95, 96)	1.9946	2,2
Zfp385a	Acot1	0.99691	50.64	0.635	rgb(224, 96, 97)	1.9946	2,2
Zfp664	Actbl2	0.99691	50.64	0.638	rgb(224, 95, 96)	1.9946	None
Zfp711	Lrp11	0.99691	50.64	0.642	rgb(224, 94, 96)	1.9946	None
Bhlhe40	Ndrg2	0.99668	50.67	0.671	rgb(224, 89, 90)	1.9952	None
Cebpg	Pck2	0.99668	50.67	0.668	rgb(224, 89, 91)	1.9952	2,2
E2f1	Exo1	0.99668	50.67	0.666	rgb(224, 90, 91)	1.9952	None
Egr2	Runx1	0.99668	50.67	0.668	rgb(224, 89, 91)	1.9952	None
Foxo1	Apbb1ip	0.99668	50.67	0.666	rgb(224, 90, 91)	1.9952	None
Hsf1	Rwdd2a	-0.99668	50.67	-6.7E-01	rgb( 71,128,242)	1.9952	None
Irf7	Oasl2	0.99668	50.67	0.666	rgb(224, 90, 91)	1.9952	2,2
Irf7	Pydc4	0.99668	50.67	0.668	rgb(224, 89, 91)	1.9952	2,2
Jun	Kdelc2	-0.99668	50.67	-6.7E-01	rgb( 72,129,242)	1.9952	2,2
Rxra	Fgf2	0.99668	50.67	0.672	rgb(224, 89, 90)	1.9952	None
Srebf1	Zfp408	0.99668	50.67	0.67	rgb(224, 89, 90)	1.9952	None
Zfp429	Apold1	-0.99668	50.67	-6.7E-01	rgb( 72,129,242)	1.9952	2,2
E2f4	Arhgap33	0.99642	50.63	0.633	rgb(224, 96, 97)	1.9944	None
Hif1a	Galk1	0.99642	50.63	0.633	rgb(224, 96, 97)	1.9944	2,2
Klf9	Fam129a	-0.99642	50.63	-6.3E-01	rgb( 81,134,241)	1.9944	None
Nr4a3	Asb2	0.99642	50.63	0.627	rgb(224, 97, 99)	1.9944	None
Prdm1	Serpine1	0.99642	50.63	0.629	rgb(224, 97, 98)	1.9944	None
Smad3	Adam19	0.99642	50.63	0.634	rgb(224, 96, 97)	1.9944	None
Smad3	Tmeff1	0.99642	50.63	0.625	rgb(224, 98, 99)	1.9944	None
Sp3	Ovol1	0.99642	50.63	0.625	rgb(224, 98, 99)	1.9944	None
Stat1	Parp9	0.99642	50.63	0.631	rgb(224, 97, 98)	1.9944	2,2
Zfp367	Pknox1	-0.99642	50.63	-6.3E-01	rgb( 81,134,241)	1.9944	2,2
Zfp429	Snhg6	0.99642	50.63	0.633	rgb(224, 96, 97)	1.9944	2,2
Zfp629	Qprt	-0.99642	50.63	-6.3E-01	rgb( 81,134,241)	1.9944	2,2
Zfp787	Ocrl	-0.99642	50.63	-6.3E-01	rgb( 80,134,241)	1.9944	2,2
Zfp932	1700019G17Rik	0.99642	50.63	0.628	rgb(224, 97, 98)	1.9944	2,2
Ets1	Pdcd1lg2	-0.99618	50.66	-6.6E-01	rgb( 74,130,242)	1.995	None
Gata3	Ipmk	-0.99618	50.66	-6.6E-01	rgb( 73,129,242)	1.995	None
Mxi1	Aen	-0.99618	50.66	-6.6E-01	rgb( 74,130,242)	1.995	None
Mxi1	Clybl	0.99618	50.66	0.664	rgb(224, 90, 91)	1.995	2,2
Sp110	Ly6c1	0.99618	50.66	0.655	rgb(224, 92, 93)	1.995	2,2
Sp2	Hist3h2bb-ps	-0.99618	50.66	-6.6E-01	rgb( 75,130,242)	1.995	None
Srf	Notch1	0.99618	50.66	0.663	rgb(224, 90, 92)	1.995	None
Srf	Wdr1	0.99618	50.66	0.658	rgb(224, 91, 93)	1.995	None
Tigd2	Utf1	-0.99618	50.66	-6.6E-01	rgb( 74,130,242)	1.995	2,2
Whsc1	Rfwd3	0.99618	50.66	0.657	rgb(224, 92, 93)	1.995	2,2
Zbtb17	Dnmt3a	0.99618	50.66	0.662	rgb(224, 91, 92)	1.995	2,2
Zfp787	Zfp668	0.99618	50.66	0.655	rgb(224, 92, 93)	1.995	2,2
Zfx	Cisd3	-0.99618	50.66	-6.6E-01	rgb( 74,130,242)	1.995	2,2
Aebp1	Hspg2	0.99581	50.62	0.623	rgb(224, 98, 99)	1.9942	2,2
Bhlhe40	Nhsl2	0.99581	50.62	0.617	rgb(224, 99,100)	1.9942	None
E2f4	Dars2	0.99581	50.62	0.618	rgb(224, 99,100)	1.9942	None
Egr2	Arrb1	0.99581	50.62	0.616	rgb(224, 99,101)	1.9942	None
Foxo3	Hlf	-0.99581	50.62	-6.2E-01	rgb( 84,136,240)	1.9942	2,2
Foxo3	Pogz	-0.99581	50.62	-6.2E-01	rgb( 82,135,241)	1.9942	None
Gli1	C030037D09Rik	0.99581	50.62	0.618	rgb(224, 99,100)	1.9942	None
Hif1a	Muc2	0.99581	50.62	0.621	rgb(224, 98,100)	1.9942	2,2
Hif1a	Unc13a	0.99581	50.62	0.623	rgb(224, 98, 99)	1.9942	2,2
Mxd1	Tns4	0.99581	50.62	0.624	rgb(224, 98, 99)	1.9942	2,2
Nfia	Cacnb2	-0.99581	50.62	-6.2E-01	rgb( 83,135,240)	1.9942	2,2
Nfkb2	Rnf125	-0.99581	50.62	-6.2E-01	rgb( 83,135,240)	1.9942	None
Nr2f1	Icam1	-0.99581	50.62	-6.2E-01	rgb( 81,135,241)	1.9942	None
Smad3	Rcan3	0.99581	50.62	0.619	rgb(224, 99,100)	1.9942	None
Sox5	Rgs1	0.99581	50.62	0.623	rgb(224, 98, 99)	1.9942	None
Zbtb4	2900011O08Rik	0.99581	50.62	0.62	rgb(224, 99,100)	1.9942	None
Zeb2	Ptger2	0.99581	50.62	0.62	rgb(224, 99,100)	1.9942	2,2
Zfp281	Akirin1	-0.99581	50.62	-6.2E-01	rgb( 82,135,241)	1.9942	None
Zfp367	Fam111a	0.99581	50.62	0.623	rgb(224, 98, 99)	1.9942	2,2
Zfp768	Neo1	0.99581	50.62	0.617	rgb(224, 99,100)	1.9942	2,2
Ankzf1	Pdia2	0.99549	50.65	0.653	rgb(224, 92, 94)	1.9948	2,2
Atf3	Batf3	0.99549	50.65	0.648	rgb(224, 93, 95)	1.9948	2,2
Cux1	Ss18	0.99549	50.65	0.647	rgb(224, 93, 95)	1.9948	2,2
Irf2	Gimap7	0.99549	50.65	0.646	rgb(224, 94, 95)	1.9948	None
Irf4	Spry2	-0.99549	50.65	-6.5E-01	rgb( 75,131,242)	1.9948	None
Klf10	Rara	0.99549	50.65	0.653	rgb(224, 92, 93)	1.9948	None
Mybl1	Gen1	0.99549	50.65	0.646	rgb(224, 94, 95)	1.9948	2,2
Rbpj	Nckap1	0.99549	50.65	0.653	rgb(224, 92, 94)	1.9948	2,2
Rfx1	Psme1	-0.99549	50.65	-6.5E-01	rgb( 77,132,242)	1.9948	None
Rorc	Ccdc63	0.99549	50.65	0.647	rgb(224, 93, 95)	1.9948	None
Sox5	Tbc1d30	-0.99549	50.65	-6.5E-01	rgb( 76,131,242)	1.9948	None
Sp2	Arhgap33	0.99549	50.65	0.652	rgb(224, 93, 94)	1.9948	None
Sp4	Chd7	0.99549	50.65	0.649	rgb(224, 93, 94)	1.9948	None
Sp4	Dctn4	0.99549	50.65	0.655	rgb(224, 92, 93)	1.9948	None
Tcf12	H2-Ab1	-0.99549	50.65	-6.5E-01	rgb( 76,131,242)	1.9948	None
Vax2	Il17re	0.99549	50.65	0.655	rgb(224, 92, 93)	1.9948	2,2
Yy2	Smek1	0.99549	50.65	0.653	rgb(224, 92, 94)	1.9948	None
Etv6	Naca	0.99504	50.61	0.608	rgb(224,101,102)	1.994	None
Foxo3	Stx2	0.99504	50.61	0.609	rgb(224,101,102)	1.994	None
Hif1a	1700001L05Rik	0.99504	50.61	0.607	rgb(224,101,102)	1.994	2,2
Hmx2	Scn5a	-0.99504	50.61	-6.1E-01	rgb( 84,136,240)	1.994	2,2
Lcor	S100a4	0.99504	50.61	0.612	rgb(224,100,101)	1.994	2,2
Lin54	Hist1h1b	0.99504	50.61	0.606	rgb(224,101,103)	1.994	None
Mafg	Insl3	-0.99504	50.61	-6.1E-01	rgb( 84,136,240)	1.994	2,2
Meis3	Tmem35	0.99504	50.61	0.61	rgb(224,101,102)	1.994	None
Nkx1-2	Foxp4	0.99504	50.61	0.606	rgb(224,101,102)	1.994	2,2
Nr1h2	AI506816	0.99504	50.61	0.812	rgb(226, 62, 64)	1.994	None
Pou6f1	Crybg3	0.99504	50.61	0.612	rgb(224,100,101)	1.994	None
Skil	Chst3	-0.99504	50.61	-6.1E-01	rgb( 84,136,240)	1.994	2,2
Stat3	Bcl3	0.99504	50.61	0.612	rgb(224,100,101)	1.994	None
Tal2	Batf	-0.99504	50.61	-6.1E-01	rgb( 86,137,240)	1.994	2,2
Tef	BC055111	0.99504	50.61	0.613	rgb(224,100,101)	1.994	2,2
Tfdp2	Zranb3	0.99504	50.61	0.61	rgb(224,101,102)	1.994	2,2
Zbtb46	Penk	0.99504	50.61	0.605	rgb(224,101,103)	1.994	2,2
Zeb2	Serpine1	0.99504	50.61	0.614	rgb(224,100,101)	1.994	2,2
Zfp608	Itih5	0.99504	50.61	0.607	rgb(224,101,102)	1.994	2,2
Zfp629	Mpp3	0.99504	50.61	0.606	rgb(224,101,102)	1.994	2,2
Zfp90	Kcnd1	-0.99504	50.61	-6.1E-01	rgb( 85,137,240)	1.994	2,2
Zfp948	Slc9a8	0.99504	50.61	0.608	rgb(224,101,102)	1.994	2,2
Zfx	Casp6	-0.99504	50.61	-6.1E-01	rgb( 85,137,240)	1.994	None
Zkscan17	Lrfn3	0.99504	50.61	0.611	rgb(224,100,101)	1.994	2,2
Arid3a	Ahnak	0.9946	50.64	0.636	rgb(224, 95, 97)	1.9946	None
Atf5	Minpp1	-0.9946	50.64	-6.4E-01	rgb( 79,133,241)	1.9946	2,2
Creb3l2	Gatsl2	0.9946	50.64	0.643	rgb(224, 94, 95)	1.9946	2,2
Creb3l2	Syn1	0.9946	50.64	0.637	rgb(224, 95, 97)	1.9946	2,2
Ets1	Ikzf4	0.9946	50.64	0.635	rgb(224, 96, 97)	1.9946	None
Hlx	Tmem163	0.9946	50.64	0.643	rgb(224, 94, 95)	1.9946	2,2
Irf4	Crtam	-0.9946	50.64	-6.4E-01	rgb( 78,133,241)	1.9946	2,2
Irf4	Srgap3	-0.9946	50.64	-6.4E-01	rgb( 79,133,241)	1.9946	2,2
Irf5	St14	0.9946	50.64	0.644	rgb(224, 94, 95)	1.9946	2,2
Irf5	Unc93b1	0.9946	50.64	0.636	rgb(224, 96, 97)	1.9946	2,2
Mxi1	Ypel5	0.9946	50.64	0.641	rgb(224, 95, 96)	1.9946	None
Myc	Tmem43	-0.9946	50.64	-6.4E-01	rgb( 79,133,241)	1.9946	None
Rbpj	Nfil3	0.9946	50.64	0.64	rgb(224, 95, 96)	1.9946	2,2
Smad3	Bcl3	0.9946	50.64	0.644	rgb(224, 94, 95)	1.9946	None
Sp4	Cnnm3	-0.9946	50.64	-6.4E-01	rgb( 77,132,241)	1.9946	None
Sp4	Ptpn2	0.9946	50.64	0.641	rgb(224, 95, 96)	1.9946	None
Tbx21	Notch1	0.9946	50.64	0.636	rgb(224, 95, 97)	1.9946	2,2
Vax2	Avpi1	0.9946	50.64	0.636	rgb(224, 96, 97)	1.9946	None
Zbtb7a	Bcl11b	0.9946	50.64	0.644	rgb(224, 94, 95)	1.9946	None
Zfp202	Dusp12	0.9946	50.64	0.641	rgb(224, 95, 96)	1.9946	2,2
Zfp263	Arhgef6	-0.9946	50.64	-6.4E-01	rgb( 78,132,241)	1.9946	None
Zfp277	Tmem35	0.9946	50.64	0.639	rgb(224, 95, 96)	1.9946	2,2
Zfp467	Sspo	0.9946	50.64	0.638	rgb(224, 95, 96)	1.9946	2,2
Zfp629	Dnmt3b	0.9946	50.64	0.637	rgb(224, 95, 97)	1.9946	2,2
Bcl11b	Capn2	0.99421	50.6	0.6	rgb(224,102,104)	1.9938	None
Cic	Il9	0.99421	50.6	0.602	rgb(224,102,103)	1.9938	None
Fosl1	Slc4a11	0.99421	50.6	0.595	rgb(224,103,104)	1.9938	None
Hif1a	Ccng2	0.99421	50.6	0.596	rgb(224,103,104)	1.9938	2,2
Hif1a	Kbtbd13	0.99421	50.6	0.601	rgb(224,102,103)	1.9938	2,2
Hif1a	P4ha2	0.99421	50.6	0.596	rgb(224,103,104)	1.9938	2,2
Hif1a	Sav1	0.99421	50.6	0.604	rgb(224,102,103)	1.9938	2,2
Irf9	Rasa4	0.99421	50.6	0.601	rgb(224,102,103)	1.9938	2,2
Jazf1	4930506M07Rik	0.99421	50.6	0.597	rgb(224,103,104)	1.9938	2,2
Nr1d1	Fhod3	0.99421	50.6	0.603	rgb(224,102,103)	1.9938	None
Nr3c1	Gemin6	0.99421	50.6	0.601	rgb(224,102,103)	1.9938	None
Stat3	Chmp4b	0.99421	50.6	0.602	rgb(224,102,103)	1.9938	None
Tcf7l2	Ccdc141	0.99421	50.6	0.604	rgb(224,102,103)	1.9938	None
Tet1	Mir1894	0.99421	50.6	0.596	rgb(224,103,104)	1.9938	None
